chrom	pos	depth
20	4678657	723
20	4678658	721
20	4678659	717
20	4678660	714
20	4678661	711
20	4678662	708
20	4678663	705
20	4678664	702
20	4678665	700
20	4678666	696
20	4678667	695
20	4678668	695
20	4678669	691
20	4678670	688
20	4678671	682
20	4678672	686
20	4678673	685
20	4678674	685
20	4678675	682
20	4678676	681
20	4678677	680
20	4678678	680
20	4678679	679
20	4678680	679
20	4678681	678
20	4678682	675
20	4678683	674
20	4678684	675
20	4678685	674
20	4678686	677
20	4678687	672
20	4678688	660
20	4678689	653
20	4678690	652
20	4678691	651
20	4678692	652
20	4678693	651
20	4678694	658
20	4678695	664
20	4678696	664
20	4678697	668
20	4678698	664
20	4678699	664
20	4678700	664
20	4678701	664
20	4678702	655
20	4678703	654
20	4678704	653
20	4678705	655
20	4678706	651
20	4678707	649
20	4678708	649
20	4678709	647
20	4678710	651
20	4678711	649
20	4678712	654
20	4678713	656
20	4678714	652
20	4678715	658
20	4678716	663
20	4678717	665
20	4678718	666
20	4678719	657
20	4678720	660
20	4678721	658
20	4678722	656
20	4678723	654
20	4678724	669
20	4678725	666
20	4678726	667
20	4678727	669
20	4678728	673
20	4678729	671
20	4678730	669
20	4678731	664
20	4678732	662
20	4678733	658
20	4678734	657
20	4678735	657
20	4678736	652
20	4678737	648
20	4678738	650
20	4678739	661
20	4678740	660
20	4678741	654
20	4678742	653
20	4678743	656
20	4678744	656
20	4678745	655
20	4678746	656
20	4678747	654
20	4678748	659
20	4678749	661
20	4678750	665
20	4678751	667
20	4678752	665
20	4678753	665
20	4678754	663
20	4678755	662
20	4678756	664
20	4678757	665
20	4678758	666
20	4678759	670
20	4678760	665
20	4678761	668
20	4678762	668
20	4678763	670
20	4678764	675
20	4678765	680
20	4678766	679
20	4678767	678
20	4678768	678
20	4678769	679
20	4678770	680
20	4678771	677
20	4678772	674
20	4678773	674
20	4678774	678
20	4678775	680
20	4678776	686
20	4678777	694
20	4678778	694
20	4678779	694
20	4678780	695
20	4678781	694
20	4678782	695
20	4678783	692
20	4678784	690
20	4678785	694
20	4678786	694
20	4678787	699
20	4678788	702
20	4678789	701
20	4678790	699
20	4678791	698
20	4678792	695
20	4678793	685
20	4678794	681
20	4678795	676
20	4678796	673
20	4678797	666
20	4678798	666
20	4678799	660
20	4678800	662
20	4678801	662
20	4678802	658
20	4678803	655
20	4678804	650
20	4678805	652
20	4678806	656
20	4678807	653
20	4678808	654
20	4678809	650
20	4678810	643
20	4678811	641
20	4678812	646
20	4678813	646
20	4678814	652
20	4678815	655
20	4678816	656
20	4678817	654
20	4678818	646
20	4678819	643
20	4678820	642
20	4678821	636
20	4678822	636
20	4678823	633
20	4678824	627
20	4678825	623
20	4678826	621
20	4678827	619
20	4678828	619
20	4678829	622
20	4678830	617
20	4678831	618
20	4678832	612
20	4678833	614
20	4678834	614
20	4678835	610
20	4678836	608
20	4678837	602
20	4678838	597
20	4678839	596
20	4678840	591
20	4678841	589
20	4678842	586
20	4678843	580
20	4678844	572
20	4678845	572
20	4678846	567
20	4678847	564
20	4678848	562
20	4678849	552
20	4678850	555
20	4678851	551
20	4678852	544
20	4678853	540
20	4678854	538
20	4678855	531
20	4678856	527
20	4678857	525
20	4678858	521
20	4678859	518
20	4678860	516
20	4678861	508
20	4678862	505
20	4678863	498
20	4678864	494
20	4678865	497
20	4678866	486
20	4678867	479
20	4678868	474
20	4678869	475
20	4678870	467
20	4678871	463
20	4678872	460
20	4678873	450
20	4678874	442
20	4678875	440
20	4678876	440
20	4678877	432
20	4678878	438
20	4678879	436
20	4678880	433
20	4678881	431
20	4678882	431
20	4678883	436
20	4678884	433
20	4678885	431
20	4678886	425
20	4678887	422
20	4678888	422
20	4678889	420
20	4678890	419
20	4678891	413
20	4678892	408
20	4678893	409
20	4678894	406
20	4678895	406
20	4678896	409
20	4678897	402
20	4678898	397
20	4678899	397
20	4678900	396
20	4678901	396
20	4678902	396
20	4678903	394
20	4678904	390
20	4678905	388
20	4678906	387
20	4678907	387
20	4678908	380
20	4678909	380
20	4678910	377
20	4678911	377
20	4678912	375
20	4678913	374
20	4678914	371
20	4678915	371
20	4678916	364
20	4678917	365
20	4678918	367
20	4678919	364
20	4678920	362
20	4678921	359
20	4678922	353
20	4678923	349
20	4678924	348
20	4678925	346
20	4678926	346
20	4678927	348
20	4678928	345
20	4678929	343
20	4678930	343
20	4678931	337
20	4678932	333
20	4678933	327
20	4678934	324
20	4678935	326
20	4678936	325
20	4678937	324
20	4678938	322
20	4678939	327
20	4678940	327
20	4678941	327
20	4678942	332
20	4678943	335
20	4678944	331
20	4678945	336
20	4678946	332
20	4678947	336
20	4678948	338
20	4678949	343
20	4678950	346
20	4678951	346
20	4678952	352
20	4678953	354
20	4678954	351
20	4678955	349
20	4678956	348
20	4678957	348
20	4678958	348
20	4678959	346
20	4678960	347
20	4678961	346
20	4678962	351
20	4678963	355
20	4678964	362
20	4678965	360
20	4678966	358
20	4678967	358
20	4678968	357
20	4678969	360
20	4678970	362
20	4678971	365
20	4678972	366
20	4678973	365
20	4678974	371
20	4678975	374
20	4678976	378
20	4678977	387
20	4678978	390
20	4678979	387
20	4678980	387
20	4678981	388
20	4678982	391
20	4678983	394
20	4678984	402
20	4678985	404
20	4678986	404
20	4678987	414
20	4678988	413
20	4678989	419
20	4678990	424
20	4678991	427
20	4678992	431
20	4678993	433
20	4678994	434
20	4678995	439
20	4678996	437
20	4678997	443
20	4678998	448
20	4678999	448
20	4679000	453
20	4679001	460
20	4679002	460
20	4679003	458
20	4679004	461
20	4679005	463
20	4679006	463
20	4679007	466
20	4679008	468
20	4679009	466
20	4679010	464
20	4679011	463
20	4679012	462
20	4679013	468
20	4679014	466
20	4679015	461
20	4679016	461
20	4679017	466
20	4679018	474
20	4679019	476
20	4679020	481
20	4679021	479
20	4679022	483
20	4679023	490
20	4679024	491
20	4679025	492
20	4679026	492
20	4679027	496
20	4679028	501
20	4679029	499
20	4679030	506
20	4679031	508
20	4679032	512
20	4679033	515
20	4679034	516
20	4679035	515
20	4679036	514
20	4679037	513
20	4679038	516
20	4679039	530
20	4679040	531
20	4679041	534
20	4679042	532
20	4679043	535
20	4679044	537
20	4679045	540
20	4679046	542
20	4679047	538
20	4679048	540
20	4679049	543
20	4679050	544
20	4679051	554
20	4679052	561
20	4679053	555
20	4679054	558
20	4679055	558
20	4679056	560
20	4679057	569
20	4679058	572
20	4679059	572
20	4679060	580
20	4679061	586
20	4679062	590
20	4679063	597
20	4679064	601
20	4679065	601
20	4679066	601
20	4679067	602
20	4679068	606
20	4679069	607
20	4679070	610
20	4679071	610
20	4679072	613
20	4679073	615
20	4679074	619
20	4679075	620
20	4679076	621
20	4679077	624
20	4679078	629
20	4679079	633
20	4679080	634
20	4679081	640
20	4679082	641
20	4679083	646
20	4679084	647
20	4679085	655
20	4679086	649
20	4679087	656
20	4679088	663
20	4679089	665
20	4679090	669
20	4679091	672
20	4679092	680
20	4679093	678
20	4679094	675
20	4679095	667
20	4679096	665
20	4679097	663
20	4679098	670
20	4679099	677
20	4679100	684
20	4679101	687
20	4679102	684
20	4679103	685
20	4679104	687
20	4679105	687
20	4679106	686
20	4679107	678
20	4679108	677
20	4679109	678
20	4679110	674
20	4679111	676
20	4679112	675
20	4679113	673
20	4679114	677
20	4679115	678
20	4679116	682
20	4679117	678
20	4679118	679
20	4679119	680
20	4679120	684
20	4679121	688
20	4679122	691
20	4679123	683
20	4679124	684
20	4679125	681
20	4679126	678
20	4679127	680
20	4679128	675
20	4679129	676
20	4679130	670
20	4679131	667
20	4679132	668
20	4679133	663
20	4679134	663
20	4679135	656
20	4679136	652
20	4679137	652
20	4679138	645
20	4679139	647
20	4679140	645
20	4679141	642
20	4679142	634
20	4679143	630
20	4679144	628
20	4679145	629
20	4679146	623
20	4679147	618
20	4679148	620
20	4679149	619
20	4679150	621
20	4679151	617
20	4679152	618
20	4679153	615
20	4679154	615
20	4679155	610
20	4679156	610
20	4679157	607
20	4679158	604
20	4679159	601
20	4679160	603
20	4679161	601
20	4679162	598
20	4679163	588
20	4679164	577
20	4679165	576
20	4679166	573
20	4679167	573
20	4679168	565
20	4679169	560
20	4679170	558
20	4679171	555
20	4679172	556
20	4679173	553
20	4679174	552
20	4679175	543
20	4679176	534
20	4679177	534
20	4679178	529
20	4679179	525
20	4679180	526
20	4679181	530
20	4679182	528
20	4679183	528
20	4679184	527
20	4679185	520
20	4679186	520
20	4679187	522
20	4679188	516
20	4679189	511
20	4679190	506
20	4679191	504
20	4679192	503
20	4679193	504
20	4679194	501
20	4679195	496
20	4679196	495
20	4679197	494
20	4679198	489
20	4679199	487
20	4679200	485
20	4679201	486
20	4679202	485
20	4679203	479
20	4679204	475
20	4679205	473
20	4679206	473
20	4679207	467
20	4679208	462
20	4679209	460
20	4679210	454
20	4679211	451
20	4679212	455
20	4679213	458
20	4679214	461
20	4679215	461
20	4679216	458
20	4679217	461
20	4679218	452
20	4679219	450
20	4679220	446
20	4679221	441
20	4679222	441
20	4679223	434
20	4679224	430
20	4679225	422
20	4679226	418
20	4679227	413
20	4679228	407
20	4679229	407
20	4679230	405
20	4679231	398
20	4679232	398
20	4679233	395
20	4679234	391
20	4679235	396
20	4679236	396
20	4679237	399
20	4679238	399
20	4679239	408
20	4679240	407
20	4679241	409
20	4679242	409
20	4679243	414
20	4679244	412
20	4679245	407
20	4679246	414
20	4679247	415
20	4679248	423
20	4679249	427
20	4679250	432
20	4679251	435
20	4679252	435
20	4679253	441
20	4679254	440
20	4679255	447
20	4679256	450
20	4679257	456
20	4679258	460
20	4679259	462
20	4679260	464
20	4679261	458
20	4679262	460
20	4679263	467
20	4679264	466
20	4679265	471
20	4679266	475
20	4679267	475
20	4679268	478
20	4679269	487
20	4679270	490
20	4679271	490
20	4679272	492
20	4679273	492
20	4679274	493
20	4679275	490
20	4679276	495
20	4679277	507
20	4679278	509
20	4679279	512
20	4679280	526
20	4679281	531
20	4679282	536
20	4679283	544
20	4679284	546
20	4679285	562
20	4679286	574
20	4679287	582
20	4679288	585
20	4679289	586
20	4679290	586
20	4679291	589
20	4679292	589
20	4679293	593
20	4679294	594
20	4679295	598
20	4679296	601
20	4679297	610
20	4679298	611
20	4679299	614
20	4679300	617
20	4679301	627
20	4679302	635
20	4679303	637
20	4679304	645
20	4679305	646
20	4679306	647
20	4679307	649
20	4679308	651
20	4679309	656
20	4679310	662
20	4679311	671
20	4679312	679
20	4679313	685
20	4679314	689
20	4679315	692
20	4679316	695
20	4679317	701
20	4679318	706
20	4679319	709
20	4679320	711
20	4679321	721
20	4679322	728
20	4679323	732
20	4679324	738
20	4679325	742
20	4679326	744
20	4679327	760
20	4679328	769
20	4679329	773
20	4679330	779
20	4679331	782
20	4679332	790
20	4679333	790
20	4679334	791
20	4679335	796
20	4679336	803
20	4679337	806
20	4679338	808
20	4679339	810
20	4679340	815
20	4679341	822
20	4679342	824
20	4679343	821
20	4679344	821
20	4679345	822
20	4679346	824
20	4679347	831
20	4679348	834
20	4679349	843
20	4679350	853
20	4679351	863
20	4679352	863
20	4679353	877
20	4679354	876
20	4679355	877
20	4679356	879
20	4679357	886
20	4679358	886
20	4679359	885
20	4679360	884
20	4679361	890
20	4679362	889
20	4679363	889
20	4679364	893
20	4679365	891
20	4679366	891
20	4679367	899
20	4679368	903
20	4679369	909
20	4679370	917
20	4679371	921
20	4679372	918
20	4679373	925
20	4679374	932
20	4679375	930
20	4679376	929
20	4679377	935
20	4679378	937
20	4679379	939
20	4679380	944
20	4679381	941
20	4679382	934
20	4679383	937
20	4679384	931
20	4679385	924
20	4679386	923
20	4679387	923
20	4679388	920
20	4679389	911
20	4679390	900
20	4679391	893
20	4679392	887
20	4679393	887
20	4679394	877
20	4679395	877
20	4679396	871
20	4679397	867
20	4679398	865
20	4679399	863
20	4679400	859
20	4679401	856
20	4679402	852
20	4679403	839
20	4679404	832
20	4679405	829
20	4679406	831
20	4679407	834
20	4679408	829
20	4679409	824
20	4679410	823
20	4679411	824
20	4679412	827
20	4679413	826
20	4679414	826
20	4679415	832
20	4679416	833
20	4679417	844
20	4679418	842
20	4679419	844
20	4679420	838
20	4679421	841
20	4679422	836
20	4679423	830
20	4679424	830
20	4679425	830
20	4679426	833
20	4679427	839
20	4679428	841
20	4679429	843
20	4679430	846
20	4679431	838
20	4679432	836
20	4679433	846
20	4679434	844
20	4679435	842
20	4679436	843
20	4679437	842
20	4679438	844
20	4679439	842
20	4679440	841
20	4679441	839
20	4679442	838
20	4679443	836
20	4679444	841
20	4679445	850
20	4679446	848
20	4679447	842
20	4679448	846
20	4679449	850
20	4679450	842
20	4679451	839
20	4679452	833
20	4679453	838
20	4679454	838
20	4679455	846
20	4679456	840
20	4679457	834
20	4679458	834
20	4679459	824
20	4679460	825
20	4679461	826
20	4679462	829
20	4679463	830
20	4679464	829
20	4679465	825
20	4679466	825
20	4679467	825
20	4679468	822
20	4679469	821
20	4679470	818
20	4679471	815
20	4679472	813
20	4679473	811
20	4679474	809
20	4679475	796
20	4679476	792
20	4679477	790
20	4679478	789
20	4679479	789
20	4679480	796
20	4679481	793
20	4679482	788
20	4679483	791
20	4679484	790
20	4679485	792
20	4679486	796
20	4679487	792
20	4679488	794
20	4679489	798
20	4679490	800
20	4679491	799
20	4679492	795
20	4679493	793
20	4679494	792
20	4679495	787
20	4679496	784
20	4679497	784
20	4679498	783
20	4679499	779
20	4679500	776
20	4679501	775
20	4679502	770
20	4679503	761
20	4679504	760
20	4679505	755
20	4679506	752
20	4679507	748
20	4679508	749
20	4679509	745
20	4679510	738
20	4679511	737
20	4679512	734
20	4679513	722
20	4679514	719
20	4679515	714
20	4679516	706
20	4679517	708
20	4679518	707
20	4679519	704
20	4679520	702
20	4679521	702
20	4679522	701
20	4679523	693
20	4679524	689
20	4679525	684
20	4679526	681
20	4679527	679
20	4679528	682
20	4679529	667
20	4679530	663
20	4679531	666
20	4679532	665
20	4679533	665
20	4679534	663
20	4679535	659
20	4679536	654
20	4679537	648
20	4679538	646
20	4679539	639
20	4679540	636
20	4679541	631
20	4679542	623
20	4679543	623
20	4679544	619
20	4679545	617
20	4679546	614
20	4679547	612
20	4679548	610
20	4679549	610
20	4679550	609
20	4679551	602
20	4679552	599
20	4679553	595
20	4679554	587
20	4679555	583
20	4679556	583
20	4679557	575
20	4679558	570
20	4679559	561
20	4679560	556
20	4679561	546
20	4679562	542
20	4679563	540
20	4679564	525
20	4679565	521
20	4679566	520
20	4679567	516
20	4679568	508
20	4679569	501
20	4679570	499
20	4679571	496
20	4679572	495
20	4679573	491
20	4679574	484
20	4679575	477
20	4679576	469
20	4679577	462
20	4679578	449
20	4679579	441
20	4679580	438
20	4679581	432
20	4679582	433
20	4679583	433
20	4679584	423
20	4679585	420
20	4679586	411
20	4679587	403
20	4679588	402
20	4679589	396
20	4679590	391
20	4679591	386
20	4679592	386
20	4679593	383
20	4679594	379
20	4679595	377
20	4679596	377
20	4679597	376
20	4679598	375
20	4679599	373
20	4679600	371
20	4679601	367
20	4679602	357
20	4679603	355
20	4679604	347
20	4679605	346
20	4679606	348
20	4679607	342
20	4679608	336
20	4679609	327
20	4679610	322
20	4679611	317
20	4679612	313
20	4679613	309
20	4679614	308
20	4679615	308
20	4679616	308
20	4679617	304
20	4679618	303
20	4679619	301
20	4679620	297
20	4679621	295
20	4679622	295
20	4679623	286
20	4679624	283
20	4679625	278
20	4679626	266
20	4679627	262
20	4679628	261
20	4679629	259
20	4679630	257
20	4679631	256
20	4679632	252
20	4679633	251
20	4679634	250
20	4679635	248
20	4679636	247
20	4679637	245
20	4679638	244
20	4679639	242
20	4679640	238
20	4679641	236
20	4679642	231
20	4679643	232
20	4679644	231
20	4679645	231
20	4679646	232
20	4679647	230
20	4679648	230
20	4679649	228
20	4679650	226
20	4679651	225
20	4679652	225
20	4679653	222
20	4679654	220
20	4679655	216
20	4679656	216
20	4679657	213
20	4679658	214
20	4679659	213
20	4679660	211
20	4679661	210
20	4679662	209
20	4679663	205
20	4679664	206
20	4679665	205
20	4679666	205
20	4679667	204
20	4679668	200
20	4679669	199
20	4679670	197
20	4679671	196
20	4679672	196
20	4679673	194
20	4679674	190
20	4679675	190
20	4679676	188
20	4679677	184
20	4679678	181
20	4679679	177
20	4679680	176
20	4679681	175
20	4679682	172
20	4679683	173
20	4679684	174
20	4679685	173
20	4679686	172
20	4679687	171
20	4679688	171
20	4679689	171
20	4679690	172
20	4679691	169
20	4679692	168
20	4679693	168
20	4679694	164
20	4679695	162
20	4679696	160
20	4679697	158
20	4679698	154
20	4679699	149
20	4679700	149
20	4679701	147
20	4679702	140
20	4679703	140
20	4679704	136
20	4679705	135
20	4679706	133
20	4679707	131
20	4679708	130
20	4679709	130
20	4679710	131
20	4679711	128
20	4679712	128
20	4679713	125
20	4679714	124
20	4679715	123
20	4679716	121
20	4679717	115
20	4679718	110
20	4679719	112
20	4679720	113
20	4679721	114
20	4679722	114
20	4679723	112
20	4679724	111
20	4679725	113
20	4679726	113
20	4679727	110
20	4679728	106
20	4679729	106
20	4679730	106
20	4679731	103
20	4679732	100
20	4679733	101
20	4679734	97
20	4679735	96
20	4679736	96
20	4679737	96
20	4679738	92
20	4679739	92
20	4679740	92
20	4679741	94
20	4679742	93
20	4679743	94
20	4679744	94
20	4679745	92
20	4679746	91
20	4679747	93
20	4679748	93
20	4679749	92
20	4679750	91
20	4679751	91
20	4679752	91
20	4679753	92
20	4679754	93
20	4679755	92
20	4679756	91
20	4679757	92
20	4679758	91
20	4679759	93
20	4679760	95
20	4679761	96
20	4679762	100
20	4679763	100
20	4679764	101
20	4679765	100
20	4679766	101
20	4679767	100
20	4679768	100
20	4679769	100
20	4679770	103
20	4679771	101
20	4679772	103
20	4679773	103
20	4679774	104
20	4679775	105
20	4679776	104
20	4679777	104
20	4679778	104
20	4679779	105
20	4679780	104
20	4679781	109
20	4679782	109
20	4679783	110
20	4679784	110
20	4679785	109
20	4679786	109
20	4679787	108
20	4679788	109
20	4679789	106
20	4679790	106
20	4679791	111
20	4679792	109
20	4679793	111
20	4679794	113
20	4679795	118
20	4679796	121
20	4679797	127
20	4679798	130
20	4679799	132
20	4679800	137
20	4679801	138
20	4679802	139
20	4679803	141
20	4679804	140
20	4679805	141
20	4679806	138
20	4679807	140
20	4679808	141
20	4679809	140
20	4679810	140
20	4679811	140
20	4679812	141
20	4679813	145
20	4679814	149
20	4679815	150
20	4679816	153
20	4679817	155
20	4679818	158
20	4679819	157
20	4679820	158
20	4679821	158
20	4679822	159
20	4679823	161
20	4679824	164
20	4679825	167
20	4679826	172
20	4679827	172
20	4679828	177
20	4679829	178
20	4679830	179
20	4679831	182
20	4679832	188
20	4679833	189
20	4679834	192
20	4679835	195
20	4679836	196
20	4679837	202
20	4679838	208
20	4679839	215
20	4679840	215
20	4679841	219
20	4679842	223
20	4679843	227
20	4679844	237
20	4679845	241
20	4679846	241
20	4679847	244
20	4679848	255
20	4679849	258
20	4679850	260
20	4679851	260
20	4679852	266
20	4679853	267
20	4679854	274
20	4679855	279
20	4679856	289
20	4679857	294
20	4679858	299
20	4679859	303
20	4679860	311
20	4679861	317
20	4679862	326
20	4679863	328
20	4679864	334
20	4679865	339
20	4679866	344
20	4679867	350
20	4679868	357
20	4679869	359
20	4679870	364
20	4679871	367
20	4679872	381
20	4679873	396
20	4679874	401
20	4679875	406
20	4679876	413
20	4679877	423
20	4679878	430
20	4679879	435
20	4679880	439
20	4679881	449
20	4679882	457
20	4679883	466
20	4679884	478
20	4679885	497
20	4679886	501
20	4679887	514
20	4679888	525
20	4679889	531
20	4679890	544
20	4679891	551
20	4679892	559
20	4679893	572
20	4679894	583
20	4679895	585
20	4679896	595
20	4679897	601
20	4679898	608
20	4679899	609
20	4679900	614
20	4679901	619
20	4679902	624
20	4679903	623
20	4679904	628
20	4679905	631
20	4679906	636
20	4679907	645
20	4679908	655
20	4679909	665
20	4679910	676
20	4679911	690
20	4679912	704
20	4679913	722
20	4679914	728
20	4679915	742
20	4679916	751
20	4679917	763
20	4679918	770
20	4679919	780
20	4679920	785
20	4679921	805
20	4679922	825
20	4679923	836
20	4679924	850
20	4679925	854
20	4679926	856
20	4679927	865
20	4679928	871
20	4679929	879
20	4679930	890
20	4679931	900
20	4679932	915
20	4679933	927
20	4679934	944
20	4679935	955
20	4679936	980
20	4679937	981
20	4679938	988
20	4679939	1000
20	4679940	1009
20	4679941	1015
20	4679942	1024
20	4679943	1033
20	4679944	1052
20	4679945	1074
20	4679946	1080
20	4679947	1085
20	4679948	1091
20	4679949	1098
20	4679950	1115
20	4679951	1138
20	4679952	1148
20	4679953	1158
20	4679954	1168
20	4679955	1174
20	4679956	1175
20	4679957	1194
20	4679958	1208
20	4679959	1217
20	4679960	1229
20	4679961	1241
20	4679962	1249
20	4679963	1259
20	4679964	1270
20	4679965	1285
20	4679966	1292
20	4679967	1297
20	4679968	1302
20	4679969	1312
20	4679970	1315
20	4679971	1314
20	4679972	1325
20	4679973	1330
20	4679974	1338
20	4679975	1343
20	4679976	1353
20	4679977	1360
20	4679978	1358
20	4679979	1358
20	4679980	1358
20	4679981	1360
20	4679982	1371
20	4679983	1382
20	4679984	1383
20	4679985	1387
20	4679986	1387
20	4679987	1382
20	4679988	1393
20	4679989	1393
20	4679990	1394
20	4679991	1394
20	4679992	1393
20	4679993	1393
20	4679994	1392
20	4679995	1393
20	4679996	1397
20	4679997	1399
20	4679998	1404
20	4679999	1407
20	4680000	1406
20	4680001	1415
20	4680002	1408
20	4680003	1405
20	4680004	1403
20	4680005	1409
20	4680006	1406
20	4680007	1406
20	4680008	1398
20	4680009	1398
20	4680010	1407
20	4680011	1407
20	4680012	1405
20	4680013	1411
20	4680014	1410
20	4680015	1415
20	4680016	1419
20	4680017	1419
20	4680018	1417
20	4680019	1410
20	4680020	1409
20	4680021	1442
20	4680022	1460
20	4680023	1456
20	4680024	1455
20	4680025	1456
20	4680026	1470
20	4680027	1487
20	4680028	1488
20	4680029	1494
20	4680030	1494
20	4680031	1494
20	4680032	1491
20	4680033	1488
20	4680034	1486
20	4680035	1491
20	4680036	1491
20	4680037	1493
20	4680038	1495
20	4680039	1486
20	4680040	1479
20	4680041	1485
20	4680042	1493
20	4680043	1490
20	4680044	1491
20	4680045	1508
20	4680046	1507
20	4680047	1504
20	4680048	1515
20	4680049	1525
20	4680050	1522
20	4680051	1520
20	4680052	1520
20	4680053	1518
20	4680054	1521
20	4680055	1521
20	4680056	1517
20	4680057	1503
20	4680058	1492
20	4680059	1494
20	4680060	1495
20	4680061	1500
20	4680062	1488
20	4680063	1481
20	4680064	1478
20	4680065	1466
20	4680066	1465
20	4680067	1456
20	4680068	1449
20	4680069	1452
20	4680070	1456
20	4680071	1455
20	4680072	1459
20	4680073	1464
20	4680074	1463
20	4680075	1458
20	4680076	1463
20	4680077	1456
20	4680078	1449
20	4680079	1444
20	4680080	1431
20	4680081	1423
20	4680082	1415
20	4680083	1420
20	4680084	1414
20	4680085	1415
20	4680086	1411
20	4680087	1414
20	4680088	1407
20	4680089	1403
20	4680090	1405
20	4680091	1390
20	4680092	1393
20	4680093	1400
20	4680094	1403
20	4680095	1407
20	4680096	1406
20	4680097	1398
20	4680098	1392
20	4680099	1394
20	4680100	1393
20	4680101	1382
20	4680102	1384
20	4680103	1367
20	4680104	1361
20	4680105	1357
20	4680106	1361
20	4680107	1361
20	4680108	1350
20	4680109	1340
20	4680110	1337
20	4680111	1327
20	4680112	1315
20	4680113	1316
20	4680114	1316
20	4680115	1314
20	4680116	1301
20	4680117	1308
20	4680118	1304
20	4680119	1299
20	4680120	1302
20	4680121	1302
20	4680122	1289
20	4680123	1285
20	4680124	1293
20	4680125	1288
20	4680126	1284
20	4680127	1279
20	4680128	1271
20	4680129	1256
20	4680130	1249
20	4680131	1246
20	4680132	1241
20	4680133	1239
20	4680134	1226
20	4680135	1214
20	4680136	1218
20	4680137	1206
20	4680138	1210
20	4680139	1198
20	4680140	1193
20	4680141	1188
20	4680142	1186
20	4680143	1187
20	4680144	1184
20	4680145	1175
20	4680146	1183
20	4680147	1168
20	4680148	1164
20	4680149	1159
20	4680150	1167
20	4680151	1176
20	4680152	1172
20	4680153	1171
20	4680154	1165
20	4680155	1166
20	4680156	1172
20	4680157	1169
20	4680158	1171
20	4680159	1178
20	4680160	1170
20	4680161	1163
20	4680162	1154
20	4680163	1151
20	4680164	1144
20	4680165	1141
20	4680166	1149
20	4680167	1157
20	4680168	1150
20	4680169	1137
20	4680170	1130
20	4680171	1125
20	4680172	1134
20	4680173	1132
20	4680174	1135
20	4680175	1139
20	4680176	1135
20	4680177	1133
20	4680178	1120
20	4680179	1119
20	4680180	1131
20	4680181	1139
20	4680182	1141
20	4680183	1142
20	4680184	1144
20	4680185	1150
20	4680186	1153
20	4680187	1156
20	4680188	1155
20	4680189	1152
20	4680190	1152
20	4680191	1156
20	4680192	1163
20	4680193	1163
20	4680194	1171
20	4680195	1171
20	4680196	1175
20	4680197	1175
20	4680198	1176
20	4680199	1166
20	4680200	1175
20	4680201	1185
20	4680202	1192
20	4680203	1191
20	4680204	1192
20	4680205	1192
20	4680206	1187
20	4680207	1182
20	4680208	1178
20	4680209	1170
20	4680210	1174
20	4680211	1177
20	4680212	1164
20	4680213	1159
20	4680214	1167
20	4680215	1159
20	4680216	1158
20	4680217	1158
20	4680218	1149
20	4680219	1150
20	4680220	1156
20	4680221	1156
20	4680222	1158
20	4680223	1156
20	4680224	1157
20	4680225	1153
20	4680226	1157
20	4680227	1158
20	4680228	1154
20	4680229	1147
20	4680230	1139
20	4680231	1135
20	4680232	1134
20	4680233	1131
20	4680234	1129
20	4680235	1132
20	4680236	1123
20	4680237	1110
20	4680238	1106
20	4680239	1110
20	4680240	1110
20	4680241	1104
20	4680242	1096
20	4680243	1089
20	4680244	1085
20	4680245	1082
20	4680246	1077
20	4680247	1080
20	4680248	1081
20	4680249	1090
20	4680250	1085
20	4680251	1093
20	4680252	1093
20	4680253	1093
20	4680254	1094
20	4680255	1106
20	4680256	1106
20	4680257	1105
20	4680258	1105
20	4680259	1107
20	4680260	1109
20	4680261	1105
20	4680262	1103
20	4680263	1093
20	4680264	1090
20	4680265	1094
20	4680266	1089
20	4680267	1089
20	4680268	1091
20	4680269	1095
20	4680270	1096
20	4680271	1094
20	4680272	1099
20	4680273	1101
20	4680274	1097
20	4680275	1100
20	4680276	1094
20	4680277	1098
20	4680278	1105
20	4680279	1096
20	4680280	1102
20	4680281	1104
20	4680282	1104
20	4680283	1104
20	4680284	1098
20	4680285	1095
20	4680286	1090
20	4680287	1088
20	4680288	1080
20	4680289	1077
20	4680290	1084
20	4680291	1080
20	4680292	1090
20	4680293	1102
20	4680294	1106
20	4680295	1097
20	4680296	1097
20	4680297	1092
20	4680298	1093
20	4680299	1095
20	4680300	1091
20	4680301	1079
20	4680302	1074
20	4680303	1071
20	4680304	1082
20	4680305	1082
20	4680306	1077
20	4680307	1078
20	4680308	1078
20	4680309	1084
20	4680310	1093
20	4680311	1095
20	4680312	1099
20	4680313	1101
20	4680314	1101
20	4680315	1099
20	4680316	1100
20	4680317	1096
20	4680318	1084
20	4680319	1083
20	4680320	1079
20	4680321	1086
20	4680322	1088
20	4680323	1089
20	4680324	1086
20	4680325	1092
20	4680326	1086
20	4680327	1080
20	4680328	1082
20	4680329	1082
20	4680330	1081
20	4680331	1089
20	4680332	1086
20	4680333	1095
20	4680334	1095
20	4680335	1092
20	4680336	1087
20	4680337	1078
20	4680338	1080
20	4680339	1083
20	4680340	1086
20	4680341	1090
20	4680342	1092
20	4680343	1084
20	4680344	1081
20	4680345	1089
20	4680346	1087
20	4680347	1083
20	4680348	1075
20	4680349	1073
20	4680350	1072
20	4680351	1069
20	4680352	1066
